customer_id,trans_date,tran_amount
CS3999,10/6/2011,71
CS5757,11/17/2012,102
CS3628,6/14/2012,90
CS2870,4/19/2012,87
CS5634,2/15/2012,58
CS1698,2/14/2014,71
CS2987,8/18/2013,85
CS2345,10/7/2014,38
CS5049,8/27/2014,75
CS3727,6/22/2014,103
CS5543,7/21/2013,51
CS3412,2/11/2014,92
CS5164,2/20/2014,48
CS5574,6/22/2012,43
CS3083,6/16/2014,75
CS5398,4/14/2013,51
CS2258,6/2/2012,76
CS5501,9/11/2013,68
CS5419,6/26/2011,88
CS1219,7/2/2014,82
CS2624,7/11/2013,43
CS2095,3/3/2015,104
CS2628,8/25/2012,102
CS4561,10/28/2011,58
CS4191,8/17/2012,81
CS4533,3/5/2015,38
CS3836,8/30/2011,83
CS1706,11/5/2014,101
CS4005,5/28/2014,105
CS1913,2/13/2015,44
CS2541,10/11/2014,91
CS1177,10/2/2011,87
CS2316,1/24/2012,84
CS3293,9/4/2012,80
CS3157,1/26/2013,53
CS5993,5/14/2012,49
CS1698,2/25/2012,84
CS2984,9/11/2011,65
CS5758,6/22/2014,47
CS1227,2/8/2012,73
CS3981,5/9/2013,65
CS4525,2/21/2012,87
CS4626,10/24/2012,83
CS5372,10/7/2014,70
CS3238,8/20/2012,46
CS1337,3/5/2012,41
CS5204,6/30/2011,67
CS3129,8/9/2014,65
CS5131,2/17/2013,78
CS1411,1/17/2013,80
CS2273,4/1/2013,53
CS3978,4/12/2012,95
CS5999,7/16/2012,38
CS2993,12/22/2011,90
CS5500,3/21/2012,51
CS1751,9/2/2011,55
CS2871,12/12/2013,81
CS5329,10/14/2014,38
CS3894,12/21/2014,61
CS4752,7/10/2011,64
CS5534,11/12/2014,65
CS2697,5/13/2014,53
CS5685,3/10/2014,100
CS5557,12/30/2014,87
CS3735,6/25/2014,59
CS5658,8/31/2013,76
CS2240,12/27/2011,62
CS1892,5/12/2014,64
CS2968,11/1/2013,64
CS4167,1/4/2013,38
CS4032,8/2/2011,102
CS3962,7/28/2014,96
CS5747,3/13/2013,52
CS2319,11/3/2014,101
CS3973,8/27/2011,101
CS2991,6/6/2011,49
CS4590,1/31/2015,76
CS1746,4/13/2012,54
CS5733,9/10/2014,97
CS2232,7/30/2012,39
CS3478,3/8/2015,39
CS5990,10/27/2014,80
CS5862,3/25/2012,82
CS4054,5/27/2011,39
CS4165,11/24/2011,43
CS2486,4/20/2013,55
CS5249,8/4/2012,47
CS2676,10/10/2012,51
CS4570,6/11/2011,48
CS1402,2/2/2013,77
CS5172,4/21/2014,98
CS2800,10/16/2012,58
CS1597,1/17/2013,40
CS2022,2/6/2012,99
CS5643,9/22/2011,37
CS5287,2/19/2015,95
CS1910,10/16/2012,43
CS5263,9/20/2013,45
CS5579,8/19/2011,69
CS1950,6/13/2014,44
CS2317,10/23/2013,98
CS2529,11/20/2013,74
CS4650,7/20/2014,71
CS1236,7/28/2012,99
CS3348,9/14/2013,41
CS5816,9/18/2011,99
CS4666,11/5/2013,81
CS4822,7/20/2011,58
CS2857,7/8/2011,93
CS2770,10/30/2013,70
CS4127,10/15/2013,62
CS1916,7/14/2012,40
CS5031,6/4/2012,56
CS1225,5/20/2014,66
CS2835,10/6/2013,51
CS4475,1/19/2013,55
CS2291,3/13/2013,54
CS2884,1/7/2012,45
CS2731,12/23/2014,101
CS4250,1/4/2015,93
CS1370,10/26/2011,65
CS3559,2/16/2012,39
CS3242,6/8/2012,95
CS1833,12/22/2013,86
CS1156,2/28/2013,55
CS2774,1/7/2012,72
CS3309,1/13/2015,78
CS3956,12/30/2014,76
CS3789,7/21/2011,65
CS3121,5/18/2013,100
CS3988,12/8/2012,99
CS1184,3/17/2012,63
CS5777,11/27/2011,80
CS5795,3/22/2013,68
CS5664,6/9/2012,81
CS3839,2/26/2012,77
CS5464,1/4/2015,87
CS4379,7/16/2013,41
CS6075,2/3/2014,62
CS4004,8/9/2012,93
CS4990,11/16/2013,44
CS1602,7/31/2014,93
CS5863,7/26/2014,70
CS2200,10/10/2012,58
CS5542,11/20/2011,96
CS5826,9/25/2012,103
CS1112,6/24/2012,52
CS3204,4/19/2014,100
CS3692,6/12/2013,96
CS5217,10/5/2013,46
CS2539,8/3/2012,98
CS6066,5/26/2014,36
CS4749,6/21/2013,50
CS3586,6/3/2014,35
CS5386,3/13/2013,91
CS3578,11/18/2012,39
CS1161,12/8/2011,101
CS2865,7/16/2011,75
CS5590,3/5/2013,99
CS1673,3/5/2014,41
CS4497,3/12/2012,103
CS2620,3/25/2013,97
CS4283,11/20/2014,57
CS5743,7/11/2012,40
CS4933,12/16/2012,53
CS1612,11/16/2013,84
CS3366,5/17/2011,105
CS1417,8/10/2012,85
CS5226,8/4/2011,101
CS3047,4/12/2013,64
CS5566,2/5/2015,100
CS1159,4/25/2014,96
CS2362,1/26/2012,47
CS5934,11/8/2012,38
CS2667,9/1/2011,46
CS1527,12/1/2011,46
CS4314,12/31/2014,76
CS5400,2/8/2015,41
CS5583,7/16/2013,95
CS4573,6/26/2013,87
CS4536,2/18/2012,80
CS1617,10/3/2011,79
CS6054,2/28/2013,85
CS5846,7/31/2014,80
CS5829,10/23/2013,101
CS2716,1/6/2015,92
CS5049,2/4/2012,96
CS4748,1/21/2013,81
CS1508,8/20/2014,96
CS2069,2/25/2012,49
CS3218,5/20/2011,104
CS5658,6/10/2014,97
CS2541,2/23/2013,99
CS2056,1/18/2013,50
CS3401,1/18/2014,42
CS3096,2/15/2013,90
CS2397,11/19/2012,88
CS1724,11/16/2014,92
CS5479,5/1/2012,66
CS5658,6/7/2011,81
CS5471,4/13/2012,49
CS4354,2/28/2015,75
CS5467,7/18/2012,42
CS4296,5/15/2013,41
CS3746,8/27/2013,105
CS5512,1/2/2014,90
CS3662,6/8/2011,50
CS5581,8/11/2012,47
CS4838,3/8/2015,37
CS1566,6/17/2014,97
CS1424,10/20/2012,102
CS1824,3/8/2015,45
CS2331,6/4/2011,53
CS5494,8/10/2011,80
CS2883,12/12/2011,97
CS2235,6/5/2011,98
CS6043,10/13/2011,56
CS2978,11/17/2014,85
CS4633,5/22/2011,91
CS2291,11/15/2013,50
CS1511,6/4/2012,96
CS4458,5/26/2013,57
CS4838,7/9/2014,72
CS5499,12/15/2012,80
CS4749,3/16/2014,85
CS4980,8/9/2014,44
CS1827,2/12/2014,59
CS2676,5/22/2012,87
CS3895,1/10/2012,43
CS5300,5/29/2011,76
CS3760,3/14/2012,66
CS3328,3/30/2012,98
CS2816,11/6/2012,101
CS5318,1/5/2015,74
CS4865,10/31/2011,74
CS5859,6/30/2014,48
CS4224,9/30/2014,78
CS3828,5/31/2012,63
CS6037,8/29/2012,46
CS6050,12/8/2011,43
CS5387,6/29/2011,101
CS3207,4/18/2013,52
CS4545,7/15/2011,77
CS3435,8/31/2012,97
CS6021,6/22/2014,96
CS2694,9/14/2014,88
CS2085,8/7/2012,36
CS3594,12/24/2011,98
CS5813,4/22/2013,105
CS2875,10/31/2011,46
CS2662,9/17/2014,46
CS3072,12/22/2013,58
CS3076,2/25/2012,99
CS2703,5/10/2013,67
CS5097,1/31/2014,52
CS1822,7/8/2014,60
CS3124,7/6/2011,46
CS3118,9/14/2014,62
CS1664,12/16/2011,98
CS4115,12/16/2014,48
CS2737,7/25/2012,56
CS1830,12/8/2014,66
CS1723,9/12/2013,57
CS3377,10/25/2014,87
CS5736,5/10/2013,76
CS1548,7/24/2012,81
CS2885,12/12/2014,77
CS2137,12/12/2014,71
CS1830,11/25/2014,102
CS3458,7/7/2013,42
CS2382,6/13/2014,65
CS3862,12/20/2013,83
CS4565,9/17/2014,82
CS1748,9/3/2012,42
CS4864,3/28/2014,93
CS1318,3/30/2013,97
CS3112,2/2/2013,105
CS1843,3/8/2013,76
CS2907,7/22/2013,46
CS4131,12/24/2012,58
CS5012,6/9/2012,80
CS2523,5/15/2012,49
CS5401,11/30/2014,69
CS2429,1/18/2014,51
CS4232,9/7/2011,101
CS5501,2/21/2014,99
CS5919,7/30/2014,36
CS4413,5/17/2012,103
CS2536,2/20/2015,74
CS5080,10/25/2012,83
CS2987,4/28/2013,38
CS5749,8/11/2013,58
CS3570,3/15/2015,58
CS4372,6/17/2012,83
CS3632,6/19/2011,57
CS1343,6/3/2012,84
CS2459,6/1/2013,95
CS2955,12/15/2011,71
CS1511,6/11/2013,35
CS5231,12/19/2011,72
CS4712,10/18/2012,101
CS3418,2/7/2015,65
CS1750,9/18/2012,75
CS5042,4/21/2014,57
CS3843,6/7/2014,54
CS4083,8/20/2013,76
CS3806,12/21/2011,77
CS4517,3/19/2013,44
CS3858,8/8/2011,47
CS2295,10/19/2012,41
CS4012,12/14/2014,92
CS5595,2/22/2015,67
CS2909,2/2/2012,85
CS5184,10/19/2013,60
CS4408,2/29/2012,47
CS2137,8/7/2012,57
CS5456,8/13/2014,53
CS1936,10/2/2014,46
CS4589,9/24/2012,61
CS5480,7/28/2014,102
CS2126,7/27/2013,79
CS3535,6/1/2011,52
CS5560,9/28/2014,68
CS1405,5/3/2012,102
CS1790,1/12/2013,100
CS4280,5/13/2014,93
CS5930,6/21/2013,91
CS3249,8/5/2012,76
CS1127,10/17/2013,39
CS1474,12/20/2011,65
CS1936,11/25/2014,62
CS3400,11/10/2011,86
CS3614,6/2/2011,72
CS4866,7/3/2014,61
CS2735,9/26/2013,87
CS4669,4/4/2013,89
CS5487,5/14/2013,35
CS2358,8/14/2012,84
CS5998,10/3/2012,58
CS1407,9/12/2012,54
CS4855,1/27/2012,35
CS5523,12/6/2013,100
CS2216,4/20/2014,105
CS2975,12/5/2012,99
CS3204,9/25/2013,48
CS4467,11/29/2013,103
CS3595,4/2/2014,42
CS5986,7/2/2012,36
CS1268,8/11/2014,97
CS2328,1/15/2013,77
CS2571,8/4/2012,100
CS5018,7/24/2012,80
CS5191,9/22/2013,59
CS1900,1/31/2014,66
CS5560,4/28/2012,36
CS2860,6/24/2011,35
CS4793,1/7/2012,78
CS3791,8/19/2014,60
CS2141,10/4/2012,72
CS2288,1/22/2015,59
CS4938,4/6/2014,80
CS1306,1/10/2013,40
CS4585,11/6/2011,81
CS3597,2/12/2013,97
CS2282,5/17/2012,48
CS4463,12/18/2013,50
CS3470,11/28/2011,101
CS5564,8/29/2011,99
CS2213,12/8/2011,43
CS1902,1/11/2014,82
CS4140,12/11/2012,77
CS2661,8/14/2014,41
CS4061,11/15/2013,55
CS2237,6/27/2014,105
CS1247,8/4/2013,83
CS4759,5/10/2014,102
CS2738,11/23/2014,99
CS3214,9/7/2013,84
CS6071,2/2/2012,93
CS3793,7/27/2011,46
CS1778,1/30/2013,85
CS5689,1/9/2014,80
CS3877,9/5/2012,66
CS2868,3/20/2014,105
CS5816,2/14/2015,47
CS4727,9/23/2013,83
CS1179,1/26/2014,94
CS5127,12/6/2011,102
CS3746,8/6/2011,91
CS5186,1/18/2013,75
CS5628,10/31/2014,53
CS5044,2/18/2014,75
CS3166,6/13/2011,39
CS1671,1/19/2012,97
CS5594,7/3/2011,49
CS1766,10/12/2011,43
CS1719,11/24/2012,41
CS1210,3/6/2014,89
CS4061,8/30/2012,67
CS4921,11/26/2012,50
CS4145,5/8/2012,55
CS5082,12/13/2011,50
CS4363,12/2/2011,38
CS5387,6/27/2013,40
CS3786,8/18/2011,77
CS3436,7/1/2012,63
CS4094,2/10/2012,44
CS5199,11/20/2012,72
CS4646,6/13/2013,73
CS4846,5/26/2011,79
CS1191,1/18/2012,55
CS5654,3/23/2012,45
CS3920,3/13/2012,65
CS5821,7/12/2014,72
CS5257,12/10/2011,101
CS5162,9/22/2014,96
CS3419,2/4/2015,55
CS1302,9/21/2014,87
CS5708,7/14/2011,71
CS3300,2/25/2013,48
CS4740,1/28/2015,80
CS1508,6/11/2012,56
CS1258,2/18/2012,63
CS4175,11/10/2011,75
CS6056,3/2/2015,97
CS1884,3/18/2012,80
CS5620,6/4/2013,53
CS4173,10/9/2013,55
CS5057,7/10/2011,88
CS2003,8/16/2014,98
CS6077,12/25/2014,98
CS4313,2/21/2012,63
CS3179,6/22/2014,83
CS2930,9/24/2012,96
CS2083,5/29/2012,61
CS4395,5/15/2012,83
CS1605,12/19/2011,89
CS3388,1/19/2013,90
CS3798,5/22/2011,86
CS1838,3/2/2015,66
CS3001,11/27/2011,67
CS4195,9/21/2014,80
CS2917,5/23/2012,49
CS6049,6/11/2012,87
CS5157,5/22/2014,97
CS4770,10/10/2014,39
CS2209,3/21/2014,103
CS3052,11/11/2013,102
CS4227,3/31/2014,101
CS2533,2/8/2013,44
CS3932,10/3/2011,66
CS5472,12/4/2014,68
CS3407,9/20/2013,55
CS3269,7/30/2013,97
CS3219,9/9/2013,72
CS4334,2/2/2015,53
CS3535,7/18/2011,75
CS5017,2/24/2015,59
CS1844,10/6/2013,59
CS2114,3/30/2012,69
CS2215,2/11/2014,68
CS5005,1/18/2014,40
CS5068,12/2/2013,69
CS4592,5/19/2011,63
CS4783,5/6/2014,84
CS4372,4/12/2013,84
CS3495,5/29/2013,49
CS3803,9/6/2012,95
CS5041,1/29/2013,36
CS3255,6/28/2012,63
CS2057,9/12/2012,66
CS1452,4/30/2012,40
CS2822,5/2/2014,78
CS3957,7/13/2012,63
CS5901,12/7/2014,66
CS3879,9/2/2013,75
CS2711,5/20/2011,86
CS3869,8/27/2013,39
CS2937,3/2/2015,74
CS1725,10/18/2011,51
CS2403,7/27/2013,75
CS2697,10/25/2011,47
CS3805,5/28/2013,73
CS1229,7/2/2014,101
CS2642,6/8/2012,92
CS2029,5/14/2013,43
CS3614,1/27/2013,81
CS4359,7/19/2012,97
CS1462,5/11/2013,41
CS4441,10/16/2011,65
CS5616,9/22/2014,84
CS1498,2/27/2013,66
CS4101,2/15/2013,87
CS2480,2/14/2012,96
CS4972,3/22/2012,56
CS3622,5/18/2013,48
CS5249,5/29/2012,77
CS2130,2/16/2012,102
CS5107,9/30/2012,98
CS3334,2/1/2015,61
CS3778,3/29/2014,46
CS1686,7/16/2013,84
CS5964,11/11/2012,103
CS1575,9/17/2011,47
CS4343,1/6/2013,42
CS5767,9/13/2011,54
CS5025,1/12/2014,77
CS1169,6/9/2013,80
CS3583,2/27/2014,82
CS3194,5/17/2012,57
CS1405,1/18/2013,54
CS1278,6/14/2012,93
CS4605,11/29/2011,98
CS4411,6/13/2014,75
CS3882,8/6/2011,66
CS5444,5/11/2014,105
CS2800,11/16/2011,39
CS4752,7/13/2013,71
CS3820,6/18/2014,72
CS4418,5/17/2012,48
CS3440,6/23/2014,64
CS1320,7/22/2014,95
CS2298,4/5/2013,69
CS4251,12/6/2012,86
CS3738,9/12/2011,80
CS1469,12/25/2014,99
CS5507,6/7/2011,60
CS3505,2/23/2014,46
CS4650,10/12/2012,67
CS4318,11/19/2012,91
CS3796,7/27/2011,45
CS5113,3/2/2015,99
CS5356,9/3/2014,46
CS5287,7/2/2011,96
CS6037,10/5/2011,104
CS5049,5/23/2013,78
CS3145,5/27/2013,43
CS4418,2/2/2014,89
CS4502,9/16/2012,86
CS1262,3/6/2012,44
CS1938,11/11/2013,97
CS3808,10/26/2012,104
CS2913,6/20/2011,43
CS6062,2/24/2014,65
CS2661,6/16/2013,35
CS1456,2/24/2013,63
CS4095,4/24/2013,55
CS5065,10/30/2014,80
CS3880,11/27/2013,40
CS4914,8/2/2014,102
CS3682,10/7/2012,61
CS4191,9/9/2012,37
CS3506,6/13/2013,62
CS4968,6/3/2012,37
CS3510,12/10/2011,49
CS4933,2/28/2012,55
CS3270,11/15/2011,92
CS4240,12/5/2014,85
CS3817,6/26/2013,97
CS1866,6/27/2011,93
CS2486,2/22/2012,71
CS3543,4/2/2012,51
CS6095,12/9/2011,36
CS2064,7/4/2011,93
CS3468,7/9/2014,67
CS2388,2/13/2015,41
CS5871,7/20/2014,78
CS5067,1/25/2014,83
CS4551,9/25/2012,42
CS4632,6/20/2012,96
CS3287,12/28/2011,77
CS5904,3/31/2012,90
CS2071,6/10/2012,57
CS3304,3/28/2014,56
CS1182,3/20/2014,101
CS5588,6/24/2012,47
CS2537,2/14/2015,59
CS4422,7/19/2012,96
CS5078,5/27/2013,86
CS2228,5/26/2012,84
CS5541,7/5/2014,92
CS5553,7/6/2012,37
CS4844,10/6/2011,87
CS1563,12/25/2013,82
CS1866,6/7/2014,96
CS4573,10/15/2013,61
CS3272,4/2/2014,56
CS4104,7/19/2012,96
CS2770,9/2/2013,68
CS3774,5/20/2013,50
CS1141,6/4/2014,49
CS4850,9/19/2013,47
CS1537,5/23/2014,82
CS2426,2/15/2015,99
CS5874,6/10/2013,35
CS3206,8/22/2012,35
CS5873,12/25/2011,39
CS5897,2/11/2013,83
CS2140,2/17/2014,102
CS3620,8/14/2011,87
CS3342,9/7/2012,95
CS3998,5/26/2012,86
CS3775,7/11/2012,101
CS4673,12/6/2013,64
CS2713,5/15/2012,54
CS3148,2/4/2013,66
CS1120,12/10/2013,98
CS4169,7/24/2012,52
CS3695,3/1/2012,101
CS4090,9/13/2012,46
CS2215,5/12/2014,95
CS3545,11/21/2013,63
CS1598,1/28/2012,41
CS2305,12/6/2011,78
CS5748,5/28/2014,83
CS1969,10/30/2014,72
CS2808,9/25/2011,52
CS3158,3/7/2012,39
CS2928,5/18/2013,65
CS1380,2/9/2012,38
CS3168,3/9/2012,65
CS4862,12/26/2013,87
CS5862,9/6/2013,72
CS4760,7/19/2013,105
CS1998,2/3/2014,72
CS4349,9/30/2013,93
CS1736,11/6/2014,99
CS4972,6/27/2014,84
CS3112,8/1/2012,42
CS3787,1/15/2013,54
CS4198,1/26/2013,40
CS4439,12/5/2011,59
CS3374,12/12/2012,86
CS3481,2/6/2015,86
CS2870,7/6/2014,72
CS3599,1/19/2014,56
CS3800,9/5/2014,55
CS2692,2/15/2015,72
CS5245,6/9/2011,66
CS3674,10/14/2011,101
CS1216,5/6/2012,68
CS3527,5/4/2013,80
CS4584,7/12/2013,42
CS4236,10/7/2013,58
CS5779,6/23/2012,80
CS5054,6/22/2013,102
CS1553,12/4/2011,77
CS1452,8/30/2014,59
CS5455,5/20/2013,39
CS1435,2/2/2013,94
CS4707,2/18/2014,49
CS4285,11/29/2012,42
CS4212,11/17/2014,104
CS3416,10/11/2011,77
CS2519,3/4/2012,45
CS4823,5/22/2012,78
CS5184,12/16/2011,99
CS2565,10/27/2014,45
CS5198,3/9/2015,105
CS2338,3/16/2015,82
CS1272,9/16/2012,40
CS2166,5/21/2012,104
CS4638,11/5/2011,65
CS1502,4/7/2014,97
CS4792,4/9/2012,77
CS3591,10/27/2014,75
CS2270,4/11/2014,70
CS3767,11/16/2011,42
CS3374,5/21/2011,43
CS2819,12/30/2013,59
CS4429,10/25/2014,87
CS3373,6/3/2014,102
CS5802,8/23/2014,38
CS4813,1/3/2015,58
CS3965,12/26/2013,88
CS4586,3/16/2015,57
CS3866,1/9/2015,72
CS3957,12/26/2013,40
CS3989,5/15/2013,70
CS5637,5/2/2012,58
CS2084,5/8/2012,98
CS5202,2/6/2012,56
CS3065,10/8/2011,77
CS1301,12/16/2011,41
CS3214,3/10/2014,80
CS3863,6/16/2014,72
CS5028,2/3/2015,73
CS2029,8/27/2014,81
CS1444,3/19/2013,47
CS6075,11/9/2013,78
CS3829,8/17/2011,103
CS3222,2/24/2014,68
CS3852,5/23/2011,45
CS2262,2/6/2012,103
CS1289,7/2/2012,50
CS5945,6/12/2013,80
CS1797,11/22/2013,55
CS1222,11/8/2012,52
CS2129,6/8/2012,73
CS4690,2/16/2012,74
CS2091,11/4/2013,39
CS4352,10/27/2011,48
CS5107,7/27/2013,38
CS3982,6/4/2011,101
CS3028,6/2/2012,50
CS2389,9/30/2012,96
CS6053,5/23/2012,103
CS4708,9/23/2014,35
CS4402,4/23/2014,60
CS2527,9/27/2011,86
CS2022,3/17/2014,38
CS1695,3/13/2012,55
CS5653,1/3/2012,98
CS5111,12/8/2012,102
CS1444,1/11/2013,89
CS5765,6/26/2011,82
CS4926,4/20/2013,48
CS5274,11/12/2011,45
CS4463,1/11/2015,95
CS4222,3/26/2014,92
CS4486,8/31/2014,43
CS2008,2/5/2015,72
CS5997,8/16/2012,71
CS1500,9/10/2013,89
CS3274,1/17/2015,95
CS5952,1/16/2014,54
CS4533,5/8/2013,39
CS4513,5/23/2013,68
CS2693,10/20/2014,65
CS3128,7/15/2014,63
CS4093,3/29/2012,65
CS2816,6/21/2012,50
CS4675,11/28/2011,102
CS3852,10/12/2014,69
CS1261,10/13/2012,58
CS1717,6/17/2013,61
CS4421,12/1/2012,69
CS3466,9/30/2013,49
CS4526,7/26/2011,39
CS5200,5/30/2011,73
CS4950,2/17/2015,99
CS2057,5/24/2012,100
CS5664,5/12/2013,35
CS5888,1/9/2014,38
CS1976,3/29/2014,100
CS5281,9/11/2012,44
CS5311,8/15/2011,97
CS5388,11/24/2013,94
CS1359,3/30/2014,76
CS5963,12/23/2014,40
CS4382,9/5/2012,44
CS5208,9/27/2012,63
CS4443,8/31/2012,96
CS5220,5/31/2014,77
CS5196,11/3/2014,81
CS5527,9/1/2011,97
CS2704,10/18/2014,84
CS2644,9/19/2012,103
CS1541,10/26/2014,39
CS3099,6/10/2014,88
CS1442,6/29/2013,67
CS1994,3/26/2012,51
CS4301,1/1/2013,53
CS5191,7/11/2014,80
CS4741,3/16/2013,47
CS2287,9/18/2012,36
CS2907,7/24/2011,40
CS3193,12/1/2013,58
CS5707,5/25/2012,61
CS6001,7/28/2012,103
CS4982,5/14/2014,86
CS5677,11/21/2013,82
CS1426,10/31/2012,62
CS3349,9/16/2011,56
CS1407,6/25/2013,75
CS5022,5/28/2014,47
CS3877,10/11/2011,45
CS5806,4/11/2013,40
CS3865,8/7/2014,52
CS2096,6/25/2011,69
CS6087,10/8/2013,59
CS1622,9/29/2011,98
CS3129,5/16/2013,73
CS5690,11/9/2013,92
CS3622,6/13/2013,104
CS5111,10/5/2013,45
CS3597,6/23/2011,83
CS1357,10/16/2012,50
CS4795,8/3/2014,60
CS1593,11/20/2012,101
CS3773,6/3/2011,80
CS4118,12/24/2014,102
CS1846,6/10/2013,37
CS1689,1/1/2015,84
CS1722,4/10/2012,75
CS5160,3/7/2015,105
CS4226,10/8/2012,105
CS2624,3/14/2014,94
CS1509,2/27/2013,56
CS4062,3/19/2014,86
CS1151,10/16/2012,69
CS3553,10/2/2012,39
CS1275,6/8/2013,49
CS4560,9/8/2012,67
CS2962,6/28/2012,52
CS1968,1/9/2012,59
CS5964,7/5/2013,103
CS3700,11/26/2014,77
CS3012,2/3/2015,60
CS2658,1/12/2013,57
CS3845,8/14/2013,77
CS3642,3/16/2012,92
CS1187,9/29/2011,76
CS5039,4/19/2013,40
CS3402,6/27/2014,99
CS1330,1/5/2015,63
CS1440,12/5/2011,83
CS3293,12/24/2011,99
CS1528,1/22/2015,81
CS1428,7/7/2014,103
CS5832,9/3/2011,55
CS5566,8/29/2011,68
CS1169,10/4/2011,53
CS3791,5/20/2014,65
CS2346,5/8/2012,80
CS1756,11/3/2011,82
CS1523,7/31/2012,93
CS4193,8/12/2011,56
CS5595,9/22/2014,54
CS3488,3/8/2014,104
CS4345,1/1/2012,52
CS1418,1/16/2012,83
CS2070,4/28/2014,52
CS5617,12/15/2012,90
CS1782,4/28/2013,84
CS3039,7/15/2012,74
CS2279,2/6/2015,55
CS3753,11/19/2011,46
CS5801,3/19/2013,88
CS2637,3/15/2014,87
CS1455,12/26/2012,61
CS2241,1/19/2012,101
CS6030,1/9/2015,81
CS6073,12/18/2011,63
CS3965,9/2/2012,89
CS5190,8/31/2014,74
CS3234,10/5/2014,60
CS2624,11/21/2014,49
CS5544,11/7/2011,99
CS3679,4/16/2014,35
CS3550,3/26/2012,104
CS4134,11/3/2011,55
CS5754,9/19/2012,93
CS4088,9/9/2011,53
CS1156,9/20/2011,103
CS2475,10/10/2014,73
CS4499,4/2/2012,101
CS2807,10/8/2014,36
CS1526,9/23/2014,100
CS4354,10/9/2011,86
CS5982,10/7/2011,54
CS4752,9/5/2014,88
CS4177,1/25/2015,102
CS2319,2/5/2012,50
CS5932,8/5/2013,97
CS2599,1/29/2013,37
CS3417,12/22/2014,47
CS3086,12/23/2014,89
CS2782,6/30/2014,52
CS2639,11/29/2013,83
CS1966,2/23/2015,62
CS5351,10/23/2012,36
CS1760,6/6/2011,81
CS5813,8/22/2014,68
CS1652,12/2/2014,64
CS4917,5/26/2014,41
CS3206,11/16/2013,35
CS1825,9/22/2013,75
CS5042,11/28/2014,72
CS1997,3/23/2014,66
CS1844,12/11/2013,81
CS5947,6/6/2012,93
CS2883,2/17/2012,60
CS2547,8/14/2011,67
CS2082,6/26/2012,60
CS5901,9/19/2013,62
CS5178,10/5/2012,101
CS1172,10/30/2011,62
CS5917,8/6/2011,49
CS4252,1/20/2015,53
CS4885,7/13/2011,92
CS1322,4/11/2012,98
CS3519,11/21/2012,80
CS2729,9/17/2014,68
CS3620,5/30/2014,72
CS4247,9/27/2014,92
CS1324,5/29/2013,52
CS3972,1/22/2015,96
CS6102,4/27/2013,43
CS1693,7/12/2012,102
CS5393,8/6/2012,75
CS4583,2/26/2012,93
CS3950,5/10/2013,48
CS1541,12/24/2013,78
CS4355,8/3/2014,63
CS3836,6/11/2013,65
CS3484,10/14/2014,80
CS2464,12/2/2012,49
CS5321,1/20/2015,103
CS4197,4/25/2012,90
CS3331,4/10/2014,65
CS1521,3/26/2012,86
CS2508,8/12/2014,46
CS4043,4/7/2012,75
CS3984,1/2/2012,70
CS3570,8/20/2012,57
CS3834,9/1/2011,67
CS1490,11/26/2014,82
CS3705,11/23/2014,75
CS5367,6/7/2014,54
CS5463,7/28/2013,95
CS4993,3/29/2014,71
CS1518,4/22/2014,100
CS3907,7/22/2011,88
CS5164,5/24/2012,35
CS4248,6/6/2013,51
CS3159,5/30/2012,70
CS1828,9/1/2014,82
CS3483,11/1/2014,90
CS1533,3/24/2014,94
CS1221,12/15/2012,99
CS2176,12/28/2014,43
CS4074,5/29/2011,98
CS2126,12/14/2012,75
CS2126,1/19/2012,97
CS3485,2/28/2014,50
CS2978,10/9/2013,89
CS4965,8/3/2014,60
CS2079,7/29/2013,70
CS5016,2/11/2015,55
CS3106,7/28/2014,87
CS4154,7/23/2013,52
CS1663,4/24/2013,37
CS2098,7/14/2013,96
CS2804,3/13/2014,36
CS4474,5/13/2012,43
CS4372,8/13/2013,56
CS3767,2/18/2013,93
CS5067,9/6/2014,52
CS4475,6/6/2011,93
CS1180,12/15/2014,91
CS4540,8/2/2012,55
CS2023,2/6/2013,54
CS2585,1/7/2013,56
CS5230,12/29/2013,69
CS1128,5/24/2011,104
CS1292,12/28/2011,97
CS4765,6/6/2012,54
CS5487,9/10/2012,97
CS3678,10/26/2013,97
CS2047,5/31/2014,42
CS3982,7/24/2014,56
CS4772,2/16/2013,65
CS3017,8/23/2013,48
CS3508,4/28/2012,94
CS2040,3/15/2015,43
CS2230,5/5/2014,87
CS3020,6/18/2014,104
CS4531,3/24/2014,79
CS5317,9/24/2014,39
CS3441,8/28/2013,95
CS1150,10/5/2011,85
CS5203,5/15/2014,51
CS1178,12/15/2013,92
CS4000,4/29/2014,48
CS3116,12/27/2012,69
CS4356,10/16/2014,68
CS5386,10/12/2011,60
CS3450,9/19/2011,90
CS5667,1/27/2013,73
CS1676,2/13/2012,38
CS4768,7/25/2013,86
CS3529,1/26/2013,38
CS1390,9/10/2012,52
CS5537,9/30/2011,99
CS5765,5/9/2013,99
CS3210,10/21/2012,104
CS4570,7/15/2014,101
CS3975,4/25/2013,77
CS4215,9/23/2014,95
CS1422,7/12/2012,83
CS6042,9/13/2014,98
CS2016,12/11/2014,100
CS5975,2/20/2012,96
CS3134,2/29/2012,102
CS1722,6/5/2011,52
CS2414,7/4/2013,66
CS1304,2/13/2013,56
